name,count,id,lat,lng
Public Rack - Oak Park & Higgins,5,1198.0,41.978904247,-87.79625845
Public Rack - Octavia Ave & Touhy Ave,3,1173.0,42.011815786,-87.808445692
Public Rack - Odell & Talcott,9,1187.0,41.987287521,-87.810119033
Public Rack - Oglesby Ave & 105th St,1,849,41.704675794,-87.565681338
Public Rack - Oglesby Ave & 95th St,1,634,41.722211003,-87.565788984
Public Rack - Oketo & Northwest Hwy,4,1179.0,42.000347018,-87.812449098
Public Rack - Oketo & Talcott,3,1186.0,41.988597166666665,-87.81253966666667
Public Rack - Oketo Ave & Belmont Ave,42,579,41.938028812,-87.811914086
Public Rack - Oleander Ave & Addison St,1,578,41.94503266666667,-87.81552833333333
Public Rack - Olmstead Ave & Oliphant Ave,86,1155.0,42.002396,-87.81706566666666
Public Rack - Osceola Ave & Touhy Ave,4,1174.0,42.011975646,-87.812633157
Public Rack - Ottowa Ave & Touhy Ave,6,1170.0,42.011506,-87.8182255
Public Rack - Overhill Ave & Touhy Ave,14,1171.0,42.011618257,-87.818724036
Public Rack - Ozanam Ave & Devon Ave,5,1154.0,41.996911764,-87.820985556
Public Rack - Ozark Ave & Addison St,6,577,41.94515783333333,-87.82025666666667
Public Rack - Ozman & Talcott,4,1184.0,41.99300683333333,-87.8216185
Public Rack - Panama Ave & Forest Preserve Ave,2,573,41.943159223,-87.82887876
Public Rack - Parkside & 63rd,12,1240.0,41.778219166666666,-87.76287466666666
Public Rack - Parkside & Archer,51,1236.0,41.795654774,-87.763586283
Public Rack - Parkside & Elston,10,1207.0,41.985674833333334,-87.76982416666667
Public Rack - Parnell Ave & 98th St,3,624,41.716085672,-87.637299657
Public Rack - Paul Revere Elementary School,3,731,41.764466882,-87.600485802
Public Rack - Paxton Ave & 79th St,4,943,41.751717806,-87.570701122
Public Rack - Penn Elementary School / KIPP Ascend Middle School,45,531,41.858659625,-87.722351432
Public Rack - Peoria St & 60th St,7,769,41.785039783,-87.647391438
Public Rack - Perry Ave & 108th Pl,2,606,41.697058439,-87.625751853
Public Rack - Perry Ave & 111th St,7,975,41.692743666666665,-87.62665316666667
Public Rack - Peterson Ave & Bernard Ave,8,1016,41.99022883333333,-87.71563766666667
Public Rack - Peterson Ave & Drake Ave,5,1015,41.990219235,-87.717199087
Public Rack - Peterson Ave & Milwaukee Ave,13,1145.0,41.989807248,-87.780987024
Public Rack - Peterson Park,19,1277.0,41.978686571,-87.755588412
Public Rack - Piotrowski Park,4,838,41.83666916666667,-87.73082
Public Rack - Pittsburgh Ave & Irving Park,4,575,41.952051044,-87.832813382
Public Rack - Prairie Ave & 47th St ,25,814,41.8094125,-87.61912533333333
Public Rack - Prairie Ave & 78th St,4,994,41.752143502,-87.618186355
Public Rack - Prairie Ave & 85th St,3,660,41.740252972,-87.617748857
Public Rack - Prairie Ave & Garfield Blvd N,27,954,41.794839263,-87.618856907
Public Rack - Prairie Ave & Garfield Blvd S,108,906,41.7941815,-87.619343
Public Rack - Pratt Ave & Odell Ave,7,1152.0,42.004371643,-87.810989499
Public Rack - Princeton Ave & 43rd St,4,785,41.815979,-87.63362183333334
Public Rack - Princeton Ave & 99th Pl,1,622,41.713513,-87.6309755
Public Rack - Pulaski & 52nd,7,830,41.797024131,-87.723425388
Public Rack - Pulaski & 74th,2,1255.0,41.757296833333335,-87.72231916666667
Public Rack - Pulaski & 84th,1,1260.0,41.739416,-87.7213535
Public Rack - Pulaski & Ardmore,5,1221.0,41.9856885,-87.72841733333334
Public Rack - Pulaski & Rosemont,67,1214.0,41.995221019,-87.728960991
Public Rack - Pulaski Rd & 15th St,2,528,41.860118628,-87.725077271
Public Rack - Pulaski Rd & 40th St,1,834,41.818773627,-87.724326968
Public Rack - Pulaski Rd & 41st,3,835,41.817879166666664,-87.7241355
Public Rack - Pulaski Rd & 44th St,68,833,41.812686682,-87.722426534
Public Rack - Pulaski Rd & 51st Rd,10,829,41.800363898,-87.723868966
Public Rack - Pulaski Rd & 5th Ave,1,960,41.873170853,-87.724958181
Public Rack - Pulaski Rd & 65th St,10,1033,41.773444414,-87.722876668
Public Rack - Pulaski Rd & 83rd St,6,1074.0,41.741561532,-87.721485376
Public Rack - Pulaski Rd & 85th St,2,1073.0,41.738032818,-87.721632481
Public Rack - Pulaski Rd & Armitage Ave,292,517,41.917125821,-87.72708106
Public Rack - Pulaski Rd & Flournoy St,1,1021,41.872493148,-87.724954009
Public Rack - Pulaski Rd & Fullerton Ave,46,508,41.924513698,-87.727815986
Public Rack - Pulaski Rd & Grenshaw St,1,1067,41.867038965,-87.725434542
Public Rack - Pulaski Rd & Lake St,11,1013,41.885427237,-87.725667596
Public Rack - Pulaski Rd & Roosevelt Rd,3,523,41.866265416,-87.724873781
Public Rack - Pulaski Rd & Stevens Ave,18,1148.0,41.99106166666667,-87.72948783333334
Public Rack - Pullman - Planet Fitness,3,921,41.69757688,-87.597986341
Public Rack - Pullman Community Center,2,918,41.7041455,-87.5933585
Public Rack - Racine Ave & 109th Pl,325,877,41.694857359,-87.65275228
Public Rack - Racine Ave & 74th St,14,722,41.75940166666667,-87.653926
Public Rack - Racine Ave & 76th,1,720,41.755859137,-87.654006004
Public Rack - Racine Ave & 83rd St,5,654,41.743328691,-87.653951883
Public Rack - Rhodes Ave & 79th St,1,659,41.750923395,-87.611402988
Public Rack - Richard Daley College,21,1279.0,41.75484466666666,-87.72363683333333
Public Rack - Richmond St & Thorndale Ave,1,1014,41.988940001,-87.702907681
Public Rack - Robert Fulton Elementary School,9,819,41.797635198,-87.668582082
Public Rack - Rockwell & 111th St,3,677,41.691465735,-87.685476184
Public Rack - Rockwell & Division,227,1052,41.903005666666665,-87.692359
Public Rack - Rockwell Ave & 71st St,3,1081.0,41.76465566666667,-87.68878316666667
Public Rack - Rockwell Ave & Touhy Ave ,75,480,42.0122145,-87.69532166666667
Public Rack - Roscoe St & Osceola Ave,2,970,41.942148328,-87.813124299
Public Rack - Rutherford & 53rd,3,1232.0,41.795031333333334,-87.79055866666667
Public Rack - Rutherford Ave & Belmont Ave,6,808,41.938298225,-87.793959856
Public Rack - S Menard & W 63rd,20,1239.0,41.777060986,-87.766715288
Public Rack - S. Kilpatrick and W. 79th,13,1257.0,41.749287128,-87.739676952
Public Rack - S. New England/ W. 65th,30,1228.0,41.773889,-87.79351766666667
Public Rack - Sacramento & 71st,2,1248.0,41.764450788,-87.697747231
Public Rack - Sacramento Ave & Devon Ave,51,485,41.997555,-87.70448316666666
Public Rack - Sacramento Blvd & Washington Blvd,3,854,41.883009672,-87.699862599
Public Rack - Saginaw Ave & 93rd St,4,942,41.726294,-87.559314
Public Rack - Sangamon St & 79th St,1,655,41.750314713,-87.647624612
Public Rack - Sangamon St & 87th St,1,1025,41.736034393,-87.646813393
Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,15,857,41.98309666666667,-87.7099975
Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,10,856,41.98301683333333,-87.71057816666666
Public Rack - Sawyer Ave & Chicago Ave,28,1056,41.895470023,-87.708166003
Public Rack - Sawyer Ave & Lawrence Ave,63,861,41.96834445,-87.709751248
Public Rack - Sayer & Northwest Hwy,20,1177.0,41.9945755,-87.80267883333333
Public Rack - Sayre Ave & 59th St,16,1087.0,41.784704804,-87.795796871
"Public Rack - Senka ""Edward Duke"" Park",2,773,41.79033666666667,-87.71094033333333
Public Rack - South Shore Dr & 71st St,11,948,41.76614,-87.56281433333334
Public Rack - South Shore High School,3,734,41.75619416666667,-87.57971633333334
Public Rack - Spaulding Ave & 71st St,4,1080.0,41.76442983333333,-87.7063185
Public Rack - Spaulding Ave & Bryn Mawr Ave,12,489,41.9830535,-87.711125
Public Rack - Spaulding Ave & Evergreen Ave,219,513,41.90549083333333,-87.70941083333334
Public Rack - Spaulding Ave & Foster Ave,9,859,41.97575295,-87.710656166
Public Rack - Spaulding Ave & North Ave,137,510,41.910267353,-87.70944488
Public Rack - Springfield & 71st,6,1254.0,41.764217734,-87.720451593
Public Rack - Springfield & 79th,12,1256.0,41.749666452,-87.720799804
Public Rack - Springfield Ave & 63rd St,2,759,41.778634833333335,-87.71877816666667
Public Rack - Springfield Ave & Lawrence Ave,52,1131.0,41.968220333333335,-87.72565666666667
Public Rack - St Louis & Columbus,4,1262.0,41.745280666666666,-87.709138
Public Rack - St Louis & Lincoln,20,1216.0,41.995594978,-87.716405153
Public Rack - St Louis Ave & Berteau Ave,47,493,41.9585005,-87.71541233333333
Public Rack - State ST & 42nd St,24,958,41.819285274,-87.626640439
Public Rack - State St & 47th st,9,816,41.809277654,-87.626983523
Public Rack - Stewart Ave & 123rd St,68,586,41.670348048,-87.63224709
Public Rack - Stony Is Ave & 73rd St,3,735,41.762369871,-87.585415363
Public Rack - Strohacker Park,5,827,41.794783235,-87.731913686
Public Rack - Talman Ave & 51st St,5,822,41.800940514,-87.690990448
Public Rack - Talman Ave & Pershing Rd,29,1040,41.822591305,-87.690564394
Public Rack - The Montessori School of Englewood,8,741,41.767728329,-87.667719245
Public Rack - Throop St & 109th Pl,21,876,41.694723725,-87.654095888
Public Rack - Throop St & 58th St,155,770,41.788619833333335,-87.65635216666666
Public Rack - Torrence Ave  & 106th St,2,923,41.702828526,-87.560039043
Public Rack - Torrence Ave & 103rd St,1,924,41.708402,-87.559827
Public Rack - Touhy Ave & Oconto Ave,13,1172.0,42.011771917,-87.807603359
Public Rack - Tripp Ave & North Ave,28,1057,41.909921169,-87.732940435
Public Rack - Troy & 111th St,1,896,41.691497207,-87.700356364
Public Rack - Troy & 71st,8,1252.0,41.764318833333334,-87.70209216666666
Public Rack - Tuley (Murray) Park,4,645,41.730151653,-87.611583114
Public Rack - Vincennes Ave & 87th St,1,643,41.735671401,-87.645331621
Public Rack - Vincennes Ave & 95th Pl,6,618,41.7204345,-87.65109283333334
Public Rack - Vincennes Ave & 95th St,8,619,41.72115983333333,-87.65047766666666
Public Rack - Vincennes Ave & 99th St,3,616,41.71303916,-87.653766632
Public Rack - W. Talcott & N. Oriole,4,1185.0,41.990642667,-87.816987634
Public Rack - Wabash Ave & 87th St,4,644,41.736188531,-87.623176217
Public Rack - Walden Pkwy & 103rd St,124,693,41.706129313,-87.668962717
Public Rack - Walden Pkwy & 99th St,4,904,41.713917255,-87.667434692
Public Rack - Washington Park Ct & 51st St,129,1072,41.802196622,-87.615157008
Public Rack - Washtenaw Ave & 63rd St,3,758,41.779238939,-87.691123724
Public Rack - Washtenaw Ave & Devon Ave,179,930,41.997713,-87.6972905
Public Rack - Washtenaw Ave & Superior St,501,855,41.8947765,-87.6950285
Public Rack - Wentworth Ave & 103rd St,4,604,41.70721662,-87.627722621
Public Rack - Wentworth Ave & 79th St,1,657,41.750744224,-87.630161166
Public Rack - Wentworth Park,11,1278.0,41.7888015,-87.7796245
Public Rack - West Chatham Park,4,656,41.745587349,-87.631673336
Public Rack - Western & 74th,2,1244.0,41.75947633333333,-87.68295366666666
Public Rack - Western & 79th,22,1269.0,41.75089466666667,-87.6826635
Public Rack - Western & 83rd,44,1271.0,41.743556023,-87.682813287
Public Rack - Western Ave & 100th St,31,695,41.711739659,-87.68195951
Public Rack - Western Ave & 104th St - East,15,692,41.704417166666666,-87.681638
Public Rack - Western Ave & 104th St - West,7,688,41.703850333333335,-87.68162716666667
Public Rack - Western Ave & 105th St,8,691,41.702290535,-87.681615829
Public Rack - Western Ave & 106th St - East,4,690,41.70042433333333,-87.68129816666666
Public Rack - Western Ave & 106th St - West,2,903,41.701467991,-87.681522608
Public Rack - Western Ave & 107th Pl,4,990,41.697958589,-87.681220412
Public Rack - Western Ave & 107th St,4,987,41.698469333333335,-87.681539
Public Rack - Western Ave & 110th St,30,988,41.6945115,-87.6814435
Public Rack - Western Ave & 111th St - NW,2,681,41.691674666666664,-87.68183066666667
Public Rack - Western Ave & 111th St - SE,3,898,41.691408396,-87.681028724
Public Rack - Western Ave & 111th St - SW,10,679,41.691700459,-87.681747317
Public Rack - Western Ave & 118th St,4,900,41.67868948,-87.680940747
Public Rack - Western Ave & 47th Pl,19,1048,41.808244,-87.684803
Public Rack - Western Ave & 79th St,3,714,41.749829,-87.683092
Public Rack - Western Ave & 92nd Pl,21,702,41.72537148,-87.682006955
Public Rack - Western Ave & 96th St,77,991,41.718648791,-87.681688428
Public Rack - Western Ave & 98th St,3,992,41.71530807,-87.681742191
Public Rack - Western Ave & Devon Ave,138,931,41.99740684,-87.689774632
Public Rack - Western Ave & Jarvis Ave,23,483,42.016468048,-87.690277219
Public Rack - Western Blvd & 49th St,112,821,41.805113,-87.6838865
Public Rack - Western Blvd & 53rd St,2,820,41.79694033333333,-87.68339616666667
Public Rack - Whipple St & 63rd St,12,1028,41.77893579,-87.700033188
Public Rack - Wilbur Wright College North,3,1281.0,41.959067941,-87.789713621
Public Rack - Wilbur Wright College South,164,1280.0,41.958420833333335,-87.787483
Public Rack - William J Onahan Public School,3,1136.0,41.993768,-87.79233933333333
Public Rack - Winchester Ave & 87th St,1,706,41.735785166666666,-87.67212366666666
Public Rack - Winona St & Elston Ave,21,1122.0,41.974386215,-87.750427604
Public Rack - Wolcott Ave & 56th St,1,910,41.791247606,-87.671985388
Public Rack - Wolcott Ave & 61st St,20,909,41.782243,-87.671676
Public Rack - Wood St & 103rd St,16,694,41.706650019,-87.667304635
Public Rack - Wood St & 47th St,17,916,41.808804631,-87.669948816
Public Rack - Woodlawn Ave & 63rd St N,396,951,41.780709147,-87.59611702
Public Rack - Woodlawn Ave & 63rd St S,21,950,41.779762983,-87.596048474
Public Rack - Wrightwood Metra Station,1,1282.0,41.748886166666665,-87.703701
Public Rack - Yates Ave & 100th St,3,631,41.713463833333336,-87.5644205
Public Rack - Yates Blvd & Exchange Ave,4,905,41.7653687,-87.565683246
Public Rack - Zapata Academy,1,535,41.8417485,-87.73436266666667
Pulaski & Ann Lurie Pl,152,340,41.816435166666665,-87.72483433333333
Pulaski Rd & 21st St,146,331.0,41.853444,-87.7245565
Pulaski Rd & 51st St,561,21343,41.800434,-87.7247496
Pulaski Rd & 60th St,98,404,41.78416933333333,-87.72258033333334
Pulaski Rd & 68th St,6,24145,41.76949,-87.72292
Pulaski Rd & 84th St,16,23115,41.740407,-87.721907
Pulaski Rd & Congress Pkwy,84,535,41.87441021003816,-87.72609159350395
Pulaski Rd & Eddy St,516,KA1504000141,41.946264,-87.731023
Pulaski Rd & Lake St,131,528,41.885409,-87.726491
Racine Ave & 13th St,1111,13165,41.865054,-87.656959
Racine Ave & 15th St,2607,13304,41.861267,-87.656625
Racine Ave & 18th St,5156,13164,41.858166,-87.656495
Racine Ave & 35th St,1663,15446,41.83068856472101,-87.65621066093445
Racine Ave & 57th St,21,647,41.789474368,-87.654710531
Racine Ave & 61st St,47,562,41.783189,-87.654372
Racine Ave & 65th St,24,564,41.775393,-87.654308
Racine Ave & Belmont Ave,11533,TA1308000019,41.939743,-87.658865
Racine Ave & Congress Pkwy,7537,TA1306000025,41.87464,-87.65703
Racine Ave & Fullerton Ave,13325,TA1306000026,41.925514,-87.658399
Racine Ave & Garfield Blvd,129,559,41.794267535,-87.655071139
Racine Ave & Randolph St,4284,13155,41.884069,-87.656853
Racine Ave & Washington Blvd,4665,654,41.883073,-87.656952
Racine Ave & Wrightwood Ave,6946,TA1309000059,41.928887,-87.658971
Rainbow - Beach,57,KA1503000049.1,41.75787144829,-87.54938625
Rainbow Beach,110,KA1503000049,41.757871,-87.549386
Ravenswood Ave & Berteau Ave,3775,TA1309000018,41.957921,-87.673567
Ravenswood Ave & Irving Park Rd,5250,TA1307000149,41.95469,-87.67393
Ravenswood Ave & Lawrence Ave,16685,TA1309000066,41.968445,-87.674226
Rhodes Ave & 32nd St,8052,13215,41.836208,-87.613533
Rhodes Ave & 71st St,32,652,41.766,-87.611726
Richmond St & 59th St,98,388,41.78665383333333,-87.697252
Richmond St & Diversey Ave,2803,15645,41.93190196886,-87.7011951301
Richmond St & Lincoln Ave,244,452,41.988306761,-87.703037858
Ridge Blvd & Howard St,767,514,42.019276,-87.68452
Ridge Blvd & Touhy Ave,763,RP-006,42.01213227742,-87.6829126443
Ritchie Ct & Banks St,9548,KA1504000134,41.906866,-87.626217
Rockwell St & 57th St,84,386,41.790417433,-87.688942432
Rockwell St & 63rd St,45,391,41.778818846,-87.688551545
Rockwell St & Archer Ave,79,379,41.823359333333336,-87.6897405
Rockwell St & Cermak Rd,557,425,41.85172516666667,-87.69058866666667
Rockwell St & Eastwood Ave,2941,KA1504000093,41.96590013976,-87.6936384935
Rockwell St & Fletcher St,1736,435,41.9387675,-87.69300416666667
Roscoe & Harlem,95,319,41.94158183333333,-87.80721066666666
Rush St & Cedar St,13437,KA1504000133,41.90230870122,-87.627690528
Rush St & Hubbard St,9204,KA1503000044,41.890173,-87.626185
Rush St & Superior St,12938,15530,41.89576474564,-87.6259080327
S Aberdeen St & W 106th St,39,20126,41.701289,-87.649351
S Michigan Ave & E 118th St,22,20209,41.679822564,-87.620773673
S Wentworth Ave & W 111th St,22,20128,41.692579985,-87.628245711
Sacramento Ave & 25th St,133,424,41.8465995,-87.70016816666667
Sacramento Ave & Lunt Ave,55,24149,42.00820446,-87.704597235
Sacramento Ave & Pershing Rd,67,339,41.82230533333333,-87.69963983333334
Sacramento Ave & Pratt Blvd,42,24147,42.004052877,-87.704791188
Sacramento Blvd & Addison St,745,432,41.9460785,-87.702978
Sacramento Blvd & Franklin Blvd,393,KA1504000113,41.89046879243862,-87.70260751247406
Sacramento Blvd & Fulton Ave,190,414,41.88661033333333,-87.70171
Sacramento Blvd & Polk St,41,419,41.870882869,-87.700281858
Sangamon St & Lake St,9894,TA1306000015,41.88577925240433,-87.65102460980414
Sangamon St & Washington Blvd,6531,13409,41.883165,-87.6511
Sawyer Ave & Irving Park Rd,1255,KA1504000096,41.95358617895,-87.7093107999
Sayre & Diversey,195,352,41.9309825,-87.80098533333333
Sayre Ave & Diversey Ave,18,21352,41.93098,-87.80106
Scottsdale Park,29,23113,41.741966,-87.736179
Sedgwick St & Huron St,13831,TA1307000062,41.894666,-87.638437
Sedgwick St & North Ave,12604,TA1307000038,41.911386,-87.638677
Sedgwick St & Schiller St,4474,TA1307000143,41.907626,-87.638566
Sedgwick St & Webster Ave,12676,13191,41.922167,-87.638888
Seeley Ave & Garfield Blvd,61,557,41.7941305,-87.67548766666667
Seeley Ave & Roscoe St,5532,13144,41.943403,-87.679618
Shabbona Park,101,395,41.944743395,-87.799436092
Shedd Aquarium,20668,15544,41.86722595682,-87.6153553902
Sheffield Ave & Fullerton Ave,21947,TA1306000016,41.9256018819,-87.6537080423
Sheffield Ave & Kingsbury St,11961,13154,41.910522,-87.653106
Sheffield Ave & Waveland Ave,17368,TA1307000126,41.949399,-87.654529
Sheffield Ave & Webster Ave,15009,TA1309000033,41.92154,-87.653818
Sheffield Ave & Wellington Ave,14163,TA1307000052,41.9362534831413,-87.65266209840775
Sheffield Ave & Willow St,8072,TA1306000032,41.913688,-87.652855
Sheffield Ave & Wrightwood Ave,14973,TA1309000023,41.928712,-87.653833
Sheridan Rd & Argyle St,6730,13059,41.973287,-87.65476
Sheridan Rd & Buena Ave,9801,TA1309000027,41.958494,-87.654966
Sheridan Rd & Columbia Ave,2767,660,42.004583,-87.661406
Sheridan Rd & Greenleaf Ave,1821,KA1504000159,42.01058656284,-87.6624120948
Sheridan Rd & Irving Park Rd,16019,13063,41.954245,-87.654406
Sheridan Rd & Lawrence Ave,6038,TA1309000041,41.969517,-87.654691
Sheridan Rd & Loyola Ave,4240,RP-009,42.00104377979,-87.6611982433
Sheridan Rd & Montrose Ave,13292,TA1307000107,41.96167,-87.65464
Sheridan Rd & Noyes St (NU),6349,604,42.058239,-87.677432
Shields Ave & 28th Pl,2469,15443,41.842733,-87.635491
Shields Ave & 31st St,4903,KA1503000038,41.838464,-87.635406
Shields Ave & 43rd St,187,KA1503000001,41.81620767856,-87.6348193497
Shore Dr & 55th St,10113,TA1308000009,41.795212,-87.580715
Smith Park,1895,643,41.892048,-87.689397
South Chicago Ave & 83rd St,30,588,41.743921,-87.575225
South Chicago Ave & Elliot Ave,8,665,41.747363,-87.580046
South Shore Dr & 67th St,1081,KA1503000029,41.773643,-87.567514
South Shore Dr & 71st St,1090,KA1503000002,41.7664094567,-87.5656875719
South Shore Dr & 74th St,318,KA1503000020,41.76218896038,-87.55927465
Southport Ave & Belmont Ave,10617,13229,41.93947775040509,-87.6637476682663
Southport Ave & Clark St,3470,TA1308000047,41.957081,-87.664199
Southport Ave & Clybourn Ave,7387,TA1309000030,41.920771,-87.663712
Southport Ave & Irving Park Rd,7668,TA1309000043,41.954177,-87.664358
Southport Ave & Roscoe St,16072,13071,41.943739,-87.66402
Southport Ave & Waveland Ave,16744,13235,41.94815,-87.66394
Southport Ave & Wellington Ave,11835,TA1307000006,41.93577461766458,-87.66360014677048
Southport Ave & Wrightwood Ave,10069,TA1307000113,41.928773,-87.663913
Spaulding Ave & 16th,4,21366,41.858861804,-87.707979441
Spaulding Ave & 16th St,45,21366,41.858916402,-87.70794332
Spaulding Ave & 63rd,4,21349,41.77910912,-87.705571175
Spaulding Ave & 63rd St,7,349,41.7790519,-87.705382943
Spaulding Ave & Armitage Ave,5315,15650,41.917108034789315,-87.71022096276283
Spaulding Ave & Division St,1594,15654,41.90270659438,-87.709219571
Springfield Ave & 47th St,67,344,41.808051166666665,-87.72121766666666
Springfield Ave & 71st St,54,23137,41.764484,-87.720028
Springfield Ave & 80th St,16,23126,41.74763,-87.71945
Springfield Ave & North Ave,203,23191,41.910176754,-87.723849416
St Louis Ave & 59th St,255,21387,41.78589,-87.71057
St Louis Ave & Foster Ave,139,23112,41.976046833333335,-87.71587683333334
St Louis Ave & Norman Bobbins Ave,156,385,41.794393778,-87.711210132
St Louis Ave & Norman Bobbins Pl,32,21385,41.794416,-87.711239
St. Clair St & Erie St,17303,13016,41.89434513742426,-87.62279838323593
St. Louis & 71st St,36,23138,41.764354,-87.710121
St. Louis Ave & Balmoral Ave,928,KA1504000161,41.98039423475,-87.7161149615
St. Louis Ave & Fullerton Ave,2992,KA1504000090,41.92481559681187,-87.71449506282805
State St & 123rd St,15,20210,41.670689344,-87.622733235
State St & 19th St,2595,SL-013,41.856594,-87.627542
State St & 29th St,944,13213,41.841707,-87.626938
State St & 33rd St,16351,13216,41.834734,-87.625813
State St & 35th St,5692,TA1307000129,41.8310363140161,-87.62679755687714
State St & 54th St,254,646,41.796640515,-87.62590754
State St & 76th St,47,572,41.757063627,-87.624644876
State St & 79th St,333,573,41.750794,-87.624424
State St & 95th St,511,20104,41.7218499,-87.6228544
State St & Chicago Ave,21336,21544,41.89661720040753,-87.62857854366302
State St & Harrison St,7561,SL-007,41.874053,-87.627716
State St & Kinzie St,13276,13050,41.889375,-87.627077
State St & Pearson St,8431,TA1307000061,41.897448,-87.628722
State St & Pershing Rd,164,15449,41.82301523798,-87.6265680185
State St & Randolph St,14473,TA1305000029,41.884621,-87.627834
State St & Van Buren St,7752,TA1305000035,41.877181,-87.627844
Stave St & Armitage Ave,4524,13266,41.917741,-87.691392
Steelworkers Park,103,20241,41.737941166666666,-87.53082833333333
Stetson Ave & South Water St,9469,TA1308000029,41.886835,-87.62232
Stewart Ave & 63rd St,98,649,41.779835,-87.634774
Stewart Ave & 83rd St,64,20120,41.743717,-87.634088
Stockton Dr & Wrightwood Ave,13829,13276,41.93132,-87.638742
Stony Island Ave & 63rd St,390,653B,41.780499935,-87.586969733
Stony Island Ave & 64th St,200,KA1503000021,41.778881,-87.586647
Stony Island Ave & 67th St,245,KA1503000023,41.773458,-87.58534
Stony Island Ave & 71st St,395,KA1503000045,41.7664929373,-87.5864608775
Stony Island Ave & 75th St,273,KA1503000019,41.75867,-87.586883
Stony Island Ave & 82nd St,51,583,41.746559,-87.586005
Stony Island Ave & 90th St,85,20236,41.731395,-87.585744
Stony Island Ave & South Chicago Ave,69,577,41.751173,-87.585337
Streeter Dr & Grand Ave,54641,13022,41.892278,-87.612043
Streeter Dr/Grand Ave,2123,PI00002,41.892401,-87.612388
Summit Ave & 86th St,73,20101,41.89025341666667,-87.6800593
Talman Ave & Addison St,3008,15632,41.9466358306,-87.694614758
Theater on the Lake,25052,TA1308000001,41.926277,-87.630834
Throop St & 52nd St,25,556,41.799659,-87.657195
Throop St & Taylor St,6357,13139,41.868968,-87.659141
Torrence Ave & 106th St,60,20221,41.702800850225906,-87.55972623825073
Torrence Ave & 126th Pl,53,20217,41.66631200825726,-87.55721569061278
Tripp Ave & 15th St,44,363.0,41.86068213,-87.731365681
Tripp Ave & 31st St,48,21368,41.836963892,-87.730512738
Tripp Ave & 65th St,67,407,41.774957666666666,-87.728849
Troy Ave & 27th St,60,465,41.842651725,-87.704064488
Troy St & Elston Ave,2153,15631,41.94524356848,-87.7066499009
Troy St & Grace St,1046,430,41.9502475,-87.7062965
Troy St & Jackson Blvd,55,417,41.877572536,-87.704895258
Troy St & North Ave,2145,15653,41.90976930169,-87.7052804871
Union Ave & Root St,237,KA1503000032,41.819102,-87.643278
University Ave & 57th St,24292,KA1503000071,41.791478,-87.599861
University Ave & 59th St,4833,22003,41.787878,-87.598906
University Library (NU),2386,605,42.052939,-87.673447
Valli Produce - Evanston Plaza,851,599,42.039742,-87.699413
Vernon Ave & 107th St,74,20109,41.70012137923888,-87.61225998401642
Vernon Ave & 75th St,182,571,41.758361,-87.614138
Vernon Ave & 79th St,104,574,41.75094,-87.61379
Vincennes Ave & 104th St,128,20124,41.70492556499764,-87.65686810958869
Vincennes Ave & 75th St,52,16953,41.75797,-87.63121
Virginia Ave & Catalpa Ave,295,441,41.981235385,-87.705051541
W 103rd St & S Avers Ave,64,20202,41.70587833333333,-87.71713116666666
W Armitage Ave & N Sheffield Ave,3063,20254.0,41.918038964,-87.653419614
W Oakdale Ave & N Broadway,3184,20252.0,41.935592771,-87.644031644
W Washington Blvd & N Peoria St,1939,20247.0,41.883278608,-87.650045514
Wabash Ave & 16th St,8136,SL-012,41.860384,-87.625813
Wabash Ave & 83rd St,52,587,41.743359762253235,-87.62284398078917
Wabash Ave & 87th St,154,595,41.73655301831962,-87.62264415621758
Wabash Ave & 9th St,12214,TA1309000010,41.870769,-87.625734
Wabash Ave & Adams St,9318,KA1503000015,41.87947235235,-87.6256886059
Wabash Ave & Cermak Rd,3108,TA1305000001,41.852619,-87.626488
Wabash Ave & Grand Ave,22162,TA1307000117,41.891466,-87.626761
Wabash Ave & Roosevelt Rd,18058,TA1305000002,41.867227,-87.625961
Wabash Ave & Wacker Pl,11333,TA1307000131,41.886875,-87.62603
Wacker Dr & Washington St,8850,KA1503000072,41.88314336439022,-87.63724207878113
Walden Pkwy & 100th St,253,20107,41.71216410359803,-87.66773343086243
Wallace St & 35th St,1941,TA1308000045,41.830707,-87.641255
Walsh Park,6374,18067,41.91461,-87.667968
Warren Park East,699,RP-002,42.00455,-87.680666
Warren Park West,1040,RP-001,42.001785,-87.688829
Washtenaw Ave & Lawrence Ave,2239,KA1504000080,41.968987,-87.696027
Washtenaw Ave & Madison St,103,416,41.88142533333333,-87.69387033333334
Washtenaw Ave & Ogden Ave,499,KA1504000109,41.86193049278259,-87.69345045089722
Washtenaw Ave & Peterson Ave,279,458,41.990718722,-87.697050452
Washtenaw Ave & Polk St,542,420,41.87112066666667,-87.6937645
Wellington Ave & Mulligan Ave,24,21351,41.934781313,-87.78426075
Wells St & 19th St,1718,SL-006,41.856802,-87.633879
Wells St & Concord Ln,27850,TA1308000050,41.912133,-87.634656
Wells St & Elm St,26671,KA1504000135,41.903222,-87.634324
Wells St & Evergreen Ave,16241,TA1308000049,41.906724,-87.63483
Wells St & Hubbard St,20667,TA1307000151,41.889906,-87.634266
Wells St & Huron St,21392,TA1306000012,41.894722,-87.634362
